요양기관명,좌표(X),좌표(Y),시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호
원약국,126.7737463,37.6577626,경기,311903,고양일산동구,장항동,10402,"경기도 고양시 일산동구 정발산로 47, 웅신아트 1층 105호 (장항동)",031-932-6564
백두산약국,127.1301776,37.4402009,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 88, 1층 일부호 (수진동)",031-757-3083
솔빛약국,126.636685,37.4729875,인천,220002,인천동구,금곡동,22554,"인천광역시 동구 송림로 12, (금곡동)",032-777-0284
오가네약국,127.0233501,37.2598497,경기,310601,수원권선구,권선동,16565,"경기도 수원시 권선구 경수대로 373, 1층 (권선동)",031-306-2528
은지약국,126.8093276,37.7432584,경기,312200,파주시,조리읍,10937,"경기도 파주시 조리읍 봉천로 22-1, (조리읍)",031-944-2005
더튼튼약국,126.734586,37.3738892,경기,311700,시흥시,정왕동,15010,"경기도 시흥시 배곧4로 103, 대경프라자 108호 (정왕동)",031-434-8106
우리약국,127.0686193,38.0242444,경기,310011,연천군,전곡읍,11028,"경기도 연천군 전곡읍 온골로 36, (전곡읍)",031-832-1972
이화약국,126.6270102,37.6436587,경기,312300,김포시,구래동,10071,"경기도 김포시 김포한강8로 378, 웅신프라자 108,109호 (구래동)",031-983-2111
2층엔약국,127.1521046,37.6254944,경기,311500,남양주시,다산동,12248,"경기도 남양주시 다산중앙로123번길 22-30, 다산 헤리움 그랑비스타 2차 214호 (다산동)",031-565-8875
주생명약국,126.7927422,37.4430352,경기,311700,시흥시,대야동,14912,"경기도 시흥시 비둘기공원7길 33, 406호 (대야동, 성원디아망빌딩)",070-8860-7729
서가종로온누리약국,127.1283068,37.4396464,경기,310401,성남수정구,수진동,13316,"경기도 성남시 수정구 수정로 68, 세종빌딩 1층 (수진동)",031-756-9901
솔빛동양약국,127.0515495,37.4873416,서울,110001,강남구,도곡동,06295,"서울특별시 강남구 언주로30길 10, 현대비전21 110호 (도곡동)",070-7740-5462
늘푸른약국,126.8296705,37.3347291,경기,311101,안산단원구,와동,15265,"경기도 안산시 단원구 와동로 52, (와동)",031-405-4855
연분홍약국,127.2970131,37.652385,경기,311500,남양주시,화도읍,12178,"경기도 남양주시 화도읍 경춘로1876번길 3, 106호",031-594-5888
365약국,126.7378296,37.5309654,인천,220008,인천계양구,작전동,21080,"인천광역시 계양구 오조산로 1, 거승프라자 107호 (작전동)",032-547-0365
다정약국,127.2441105,37.6544952,경기,311500,남양주시,호평동,12150,"경기도 남양주시 늘을2로 20, CH리베로빌딩 118호 (호평동)",031-594-9731
123약국,127.0515495,37.4873416,서울,110001,강남구,도곡동,06295,"서울특별시 강남구 언주로30길 10, 410호 일부호 (도곡동, 현대비전21)",02-574-7123
양재소망약국,127.0407553,37.4722051,서울,110021,서초구,양재동,06778,"서울특별시 서초구 언남1길 3, 1층 102호 (양재동)",6402-1522
코코약국,126.7250512,37.4909488,인천,220003,인천부평구,부평동,21404,"인천광역시 부평구 경원대로 1404, 115호 (부평동, 그랑프리 빌딩)",032-507-0700
두리약국,126.9761157,37.3948992,경기,310702,안양동안구,평촌동,14061,"경기도 안양시 동안구 흥안대로 458, 203호 (평촌동, 평촌메가타운)",031-423-7570
스카이약국,126.9679139,37.3602464,경기,311600,의왕시,오전동,16050,"경기도 의왕시 모락로 28, 그레이스빌딩 403호 (오전동)",031-427-8270
올리브약국,127.1427026,37.4734648,경기,310401,성남수정구,,13640,"경기도 성남시 수정구 위례광장로 300, 창곡동 509번지 3층 314-1호 (창곡동)",031-756-9661
연인산약국,127.515489,37.8241123,경기,310001,가평군,가평읍,12420,"경기도 가평군 가평읍 가화로 47, 1층 연인산약국",031-581-8362
연세약국,126.6832754,37.567428,인천,220005,인천서구,검암동,22704,"인천광역시 서구 승학로 577, 111호 (검암동, 장은프라자)",032-562-5620
신라약국,126.9578147,37.3967621,경기,310702,안양동안구,관양동,14052,"경기도 안양시 동안구 관평로 227, 한가람아파트 상가동 108호 (관양동)",031-381-1563
바른손약국,127.0468138,36.9613202,경기,311200,평택시,팽성읍,17983,"경기도 평택시 팽성읍 안정쇼핑로 42, (팽성읍)",031-691-1228
온약국,126.7363497,37.3992223,인천,220006,인천남동구,논현동,21673,"인천광역시 남동구 소래역로 20, 104호 (논현동)",032-433-9594
코리아약국,126.8343319,37.6237787,경기,311901,고양덕양구,행신동,10518,"경기도 고양시 덕양구 충장로 126, 행신스퀘어 101,102호 (행신동)",031-973-6123
신미주사랑약국,127.2066726,37.1921654,경기,312003,용인처인구,이동읍,17128,"경기도 용인시 처인구 이동읍 백옥대로621번길 3, (이동읍)",031-333-8106
꽃뫼약국,127.2004375,37.55265,경기,311300,하남시,덕풍동,12931,"경기도 하남시 덕풍북로 70, 1층 106호 (덕풍동, 휴먼시아 꽃뫼마을)",031-796-0994
태양약국,126.6941886,37.4595136,인천,220001,인천미추홀구,주안동,22145,"인천광역시 미추홀구 구월로37번길 46, 1층 (주안동)",032-421-1379
바른약국,126.6613554,37.6452555,경기,312300,김포시,장기동,10083,"경기도 김포시 김포한강2로 220, 그린프라자 301호 (장기동)",031-986-4789
유킹스파머시가까운약국,126.826504,37.318855,경기,311101,안산단원구,고잔동,15357,"경기도 안산시 단원구 적금로 120, 안산상공회의소 별관동 1층 101호 (고잔동)",031-504-8575
다솜약국,127.0117078,37.2540227,경기,310601,수원권선구,세류동,16588,"경기도 수원시 권선구 덕영대로 1093, 1층 (세류동)",031-221-8188
튼튼약국,127.0019796,37.2739979,경기,310603,수원팔달구,고등동,16450,"경기도 수원시 팔달구 팔달로 59, 107호 (고등동)",031-251-6532
관악정성약국,126.9429106,37.3960738,경기,310702,안양동안구,비산동,14044,"경기도 안양시 동안구 학의로 24, 종합상가1동 1층 119호 (비산동, 관악아파트 상가동)",031-383-1862
기범약국,127.1628309,37.4404062,경기,310402,성남중원구,상대원동,13232,"경기도 성남시 중원구 금상로 60, 우림빌딩 1층 (상대원동)",031-745-7792
평촌하늘약국,126.9632766,37.3938614,경기,310702,안양동안구,관양동,14066,"경기도 안양시 동안구 관평로182번길 54, 평촌벌말프라자 1층 103호 (관양동)",031-385-1649
유화약국,126.7951554,37.7259295,경기,311903,고양일산동구,설문동,10245,"경기도 고양시 일산동구 고봉로 795, 1층 일부호 (설문동)",031-977-0661
형제약국,126.9252238,37.4833346,서울,110004,관악구,신림동,08773,"서울특별시 관악구 남부순환로172길 10, 1층 (신림동)",02-884-0710
여의도미소약국,126.9266154,37.5217254,서울,110013,영등포구,여의도동,07328,"서울특별시 영등포구 국제금융로6길 30, 백상빌딩 317호 (여의도동)",070-8848-0330
백상약국,126.9266154,37.5217254,서울,110013,영등포구,여의도동,07328,"서울특별시 영등포구 국제금융로6길 30, 백상빌딩 1층 103호 (여의도동)",02-780-6545
맨하탄길약국,126.9269566,37.5207575,서울,110013,영등포구,여의도동,07331,"서울특별시 영등포구 국제금융로6길 33, 1층 127호 (여의도동)",02-785-3132
은혜약국,126.9269566,37.5207575,서울,110013,영등포구,여의도동,07331,"서울특별시 영등포구 국제금융로6길 33, 1층 104호 (여의도동)",02-784-3062
열린약국,127.0538357,37.8920735,경기,310200,동두천시,지행동,11350,"경기도 동두천시 지행로 60, 효원월드타워 6층 604호 (지행동)",031-862-4040
구름약국,126.7488715,37.6616746,경기,311903,고양일산동구,장항동,10394,"경기도 고양시 일산동구 월드고양로 21, 상가동-1동 1층 307호 (장항동, 킨텍스원시티 3블럭)",031-812-0322
지축퍼스트약국,126.9146782,37.6488094,경기,311901,고양덕양구,지축동,10585,"경기도 고양시 덕양구 지축1로 39, 110호 (지축동)",02-381-7711
남양나무약국,126.8322769,37.2097486,경기,312500,화성시,남양읍,18266,"경기도 화성시 남양읍 남양로 829, 114호",031-357-9871
올바른한약국,126.6674783,37.643773,경기,312300,김포시,장기동,10083,"경기도 김포시 김포한강1로51번길 16, (장기동, 운창빌딩)",031-987-8070
창호약국,127.4641518,37.3062886,경기,312100,이천시,백사면,17316,"경기도 이천시 백사면 이여로88번길 18, (백사면)",031-638-0086
모래내 참사랑약국,126.7211462,37.4522739,인천,220006,인천남동구,구월동,21534,"인천광역시 남동구 구월남로 283, 106호 (구월동)",032-461-4482
중앙온누리약국,126.9113675,37.1312317,경기,312500,화성시,향남읍,18592,"경기도 화성시 향남읍 발안로 9, 1,2,3호",031-353-8370
새봄이온누리약국,126.6795574,37.639033,경기,312300,김포시,장기동,10090,"경기도 김포시 태장로 784, 한강블루 117호 (장기동)",031-987-2326
송도이음약국,126.6401511,37.4023784,인천,220007,인천연수구,송도동,22002,"인천광역시 연수구 아트센터대로 87, 커낼워크D4 WINTER 402동 152호 (송도동)",
고양하나로약국,126.7466235,37.6829376,경기,311902,고양일산서구,대화동,10226,"경기도 고양시 일산서구 대화로 362, 1층 (대화동, 고양농수산물종합유통센터)",070-4228-1128
창현약국,127.3042044,37.6523052,경기,311500,남양주시,화도읍,12179,"경기도 남양주시 화도읍 마석중앙로28번길 19, (화도읍)",031-593-1624
은화약국,126.4863685,37.7464122,인천,220100,인천강화군,강화읍,23031,"인천광역시 강화군 강화읍 강화대로 404, (강화읍)",032-933-7570
조은약국,126.7151139,37.3627494,경기,311700,시흥시,배곧동,15011,"경기도 시흥시 배곧1로 27-16, 401동 103B호 (배곧동, 한라비발디캠퍼스2차)",031-8044-0901
바로약국,127.0793781,37.2174976,경기,312500,화성시,석우동,18450,"경기도 화성시 큰재봉길 23-11, 동탄 삼성쉐르빌 117호 (석우동)",
수원역365약국,127.0016025,37.2661624,경기,310603,수원팔달구,매산로1가,16461,"경기도 수원시 팔달구 덕영대로 923-1, 새수원 빌딩 106호 (매산로1가)",031-241-3655
송내메디칼약국,126.7526028,37.488347,경기,310303,부천원미구,상동,14599,"경기도 부천시 원미구 부일로 204, 104호 (상동, 루치올라빌딩)",032-328-9777
원약국,126.8163423,37.5265466,경기,310302,부천오정구,고강동,14411,"경기도 부천시 오정구 역곡로 470, 1층 (고강동, 유진프라자)",032-681-8388
해맑은약국,126.8163739,37.5271492,경기,310302,부천오정구,고강동,14408,"경기도 부천시 오정구 역곡로 478, (고강동)",032-675-0153
파란약국,127.1072809,37.1660899,경기,312500,화성시,산척동,18505,"경기도 화성시 동탄순환대로 127-5, 우성센트럴타워 111호 (산척동)",031-8055-0504
수약국,127.1382473,37.5870676,경기,311000,구리시,수택동,11948,"경기도 구리시 체육관로 28, 고덕프라자 104호 (수택동)",031-558-2227
하나약국,127.047788,37.2730724,경기,310604,수원영통구,매탄동,16525,"경기도 수원시 영통구 동수원로 524, (매탄동)",031-211-1181
국민약국,127.0448571,37.7486588,경기,310800,의정부시,의정부동,11686,"경기도 의정부시 평화로 635, (의정부동, 미림프라자)",031-841-1942
연두약국,126.8465121,37.3348129,경기,311102,안산상록구,월피동,15259,"경기도 안산시 상록구 광덕산2로 34, 102,103호 (월피동)",031-502-3400
선약국,126.8062741,37.3695561,경기,311700,시흥시,능곡동,14999,"경기도 시흥시 능곡군자로 54, 1층 105.106호 (능곡동)",031-8042-6965
성심온누리약국,127.0699317,37.1487558,경기,311800,오산시,오산동,18138,"경기도 오산시 성호대로 78, 1층 (오산동, 성심약국)",031-373-2906
로뎀온누리약국,126.9443739,37.3465627,경기,311400,군포시,당동,15856,"경기도 군포시 고산로 256, 금강프라자 204-1, 205호의 일부호 (당동)",031-393-0825
성남미래약국,127.1593114,37.4513248,경기,310401,성남수정구,단대동,13144,"경기도 성남시 수정구 산성대로 439, 102호 (단대동)",031-735-5575
동안약국,126.6826147,37.5667006,인천,220005,인천서구,검암동,22704,"인천광역시 서구 승학로 567, 101호 (검암동)",070-7768-6776
수약국,127.0503856,37.2937412,경기,310604,수원영통구,이의동,16506,"경기도 수원시 영통구 센트럴타운로 114-8, 2층 202호 (이의동, 농업회사법인 (주) 농우바이오)",031-211-3222
조은맘 약국,126.9102706,37.1150199,경기,312500,화성시,향남읍,18611,"경기도 화성시 향남읍 상신하길로298번길 7-1, 3층 303호 (센타프라자)",031-354-3248
새경안약국,127.2564465,37.4092298,경기,312600,광주시,경안동,12760,"경기도 광주시 경안로 39, (경안동)",031-798-0150
고덕중앙약국,127.0343905,37.0180474,경기,311200,평택시,고덕면,17821,"경기도 평택시 고덕면 궁2길 67, 103호",031-667-0116
수약국,126.6989063,37.4572857,인천,220006,인천남동구,간석동,21552,"인천광역시 남동구 구월로 75-1, (간석동)",032-434-4555
이음약국,127.1509974,37.6270788,경기,311500,남양주시,다산동,12248,"경기도 남양주시 다산중앙로 153, 상가동 155호 (다산동, 다산자이 아이비플레이스)",031-566-2565
강산약국,126.7600697,37.7145065,경기,312200,파주시,야당동,10908,"경기도 파주시 경의로 1090, 삼융타워 110호 (야당동)",031-8035-7102
필약국,127.1104524,37.7292267,경기,310800,의정부시,산곡동,11800,"경기도 의정부시 월유로 13, 지석프라자 109호 (산곡동)",031-822-7749
샘약국,127.1398067,37.3717266,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 분당로263번길 35, 서현굿모닝프라자 103호 (서현동)",031-707-2663
새봄약국,126.6836221,37.4059982,인천,220007,인천연수구,동춘동,21975,"인천광역시 연수구 청능대로 210, 홈플러스 지하1층 X6,YI호 (동춘동) (동춘동)",032-817-2722
가남 프라자약국,127.544715,37.204053,경기,312900,여주시,가남읍,12662,"경기도 여주시 가남읍 태평2길 33, 1층",031-881-3573
